Starting positions are: 
-2.31512, 1.60602, -0.259809, 0, 1.09915, 0, 
-0.731978, 0.121997, 2.07952, 0, 0.351858, 0, 
-2.72161, -0.518451, 1.17353, 0, 1.18346, 0, 
-0.527792, 1.26412, 2.57812, 0, 1.4433, 0, 
1.61107, 3.08528, -0.846102, 0, 0.670558, 0, 
0.827085, 2.41719, -1.42811, 0, 0.954617, 0, 
-2.0954, -0.0847138, 2.49855, 0, 1.66381, 0, 
3.05766, -0.0378456, -1.46936, 0, 0.436099, 0, 
2.60009, 0.186908, -0.223393, 0, 1.71147, 0, 
-3.04189, 1.1841, 2.31376, 0, 1.24432, 0, 
-1.21692, -0.936099, 0.0834011, 0, 1.18667, 0, 
0.234388, -0.201581, -1.33698, 0, 0.567492, 0, 
-0.0095497, 2.86112, 1.56007, 0, 1.13188, 0, 
1.34906, -2.32209, -2.56988, 0, 0.711882, 0, 
-1.63419, -2.00499, -1.14643, 0, 1.63049, 0, 
-0.00162714, -2.21462, 0.54781, 0, 1.56836, 0, 
-0.573236, -2.25051, 0.40777, 0, 0.67819, 0, 
-1.13569, 0.812222, -2.34544, 0, 1.27688, 0, 
-1.86453, -2.96331, 2.52379, 0, 0.939746, 0, 
-2.56245, -2.12247, -2.69509, 0, 0.848009, 0, 
-0.299707, 1.94116, 2.71229, 0, 1.27747, 0, 
-0.180564, 0.0374219, 0.630792, 0, 1.52634, 0, 
2.04013, 1.1874, 1.2705, 0, 1.78072, 0, 
-2.4917, -0.540175, 0.482025, 0, 1.61485, 0, 
1.2977, 1.51875, -3.02163, 0, 1.62905, 0, 
1.05356, 1.14385, -1.88775, 0, 1.67495, 0, 
3.07476, -1.78737, -0.339145, 0, 0.773599, 0, 
-0.847237, -1.81258, 3.13604, 0, 0.530407, 0, 
1.42839, -1.13614, -0.516957, 0, 1.32374, 0, 
-2.54753, -2.62802, 1.65879, 0, 1.24436, 0, 
2.81201, -0.69207, -1.45007, 0, 1.33825, 0, 
-1.92286, -3.07049, -1.93633, 0, 1.77485, 0, 
-2.03022, 2.06311, -2.15054, 0, 1.78191, 0, 
1.23155, 1.85209, 1.23303, 0, 1.42941, 0, 
-1.13865, 1.2556, -2.40371, 0, 1.44386, 0, 
-2.24281, -2.12568, -0.0922046, 0, 1.59034, 0, 
0.179374, -1.18916, 0.553669, 0, 1.07713, 0, 
-0.151448, -0.704777, -1.38674, 0, 0.417395, 0, 
