DART:

Starting positions are: 
-2.31512, 1.60602, -0.259809, 0, 0.826214, 0, 
-0.731978, 0.121997, 2.07952, 0, 0.427658, 0, 
-2.72161, -0.518451, 1.17353, 0, 0.871181, 0, 
-0.527792, 1.26412, 2.57812, 0, 1.00976, 0, 
1.61107, 3.08528, -0.846102, 0, 0.597631, 0, 
0.827085, 2.41719, -1.42811, 0, 0.749129, 0, 
-2.0954, -0.0847138, 2.49855, 0, 1.12737, 0, 
3.05766, -0.0378456, -1.46936, 0, 0.472586, 0, 
2.60009, 0.186908, -0.223393, 0, 1.15278, 0, 
-3.04189, 1.1841, 2.31376, 0, 0.903635, 0, 
-1.21692, -0.936099, 0.0834011, 0, 0.872891, 0, 
0.234388, -0.201581, -1.33698, 0, 0.542662, 0, 
-0.0095497, 2.86112, 1.56007, 0, 0.843667, 0, 
1.34906, -2.32209, -2.56988, 0, 0.619671, 0, 
-1.63419, -2.00499, -1.14643, 0, 1.10959, 0, 
-0.00162714, -2.21462, 0.54781, 0, 1.07646, 0, 
-0.573236, -2.25051, 0.40777, 0, 0.601701, 0, 
-1.13569, 0.812222, -2.34544, 0, 0.921003, 0, 
-1.86453, -2.96331, 2.52379, 0, 0.741198, 0, 
-2.56245, -2.12247, -2.69509, 0, 0.692271, 0, 
-0.299707, 1.94116, 2.71229, 0, 0.921317, 0, 
-0.180564, 0.0374219, 0.630792, 0, 1.05405, 0, 
2.04013, 1.1874, 1.2705, 0, 1.18972, 0, 
-2.4917, -0.540175, 0.482025, 0, 1.10125, 0, 
1.2977, 1.51875, -3.02163, 0, 1.10882, 0, 
1.05356, 1.14385, -1.88775, 0, 1.13331, 0, 
3.07476, -1.78737, -0.339145, 0, 0.652586, 0, 
-0.847237, -1.81258, 3.13604, 0, 0.522884, 0, 
1.42839, -1.13614, -0.516957, 0, 0.945995, 0, 
-2.54753, -2.62802, 1.65879, 0, 0.903657, 0, 
2.81201, -0.69207, -1.45007, 0, 0.953735, 0, 
-1.92286, -3.07049, -1.93633, 0, 1.18659, 0, 
-2.03022, 2.06311, -2.15054, 0, 1.19035, 0, 
1.23155, 1.85209, 1.23303, 0, 1.00235, 0, 
-1.13865, 1.2556, -2.40371, 0, 1.01006, 0, 
-2.24281, -2.12568, -0.0922046, 0, 1.08818, 0, 
0.179374, -1.18916, 0.553669, 0, 0.814467, 0, 
-0.151448, -0.704777, -1.38674, 0, 0.462611, 0, 
1.43639, 1.38713, 2.79446, 0, 0.768558, 0, 
-0.616802, 0.663754, 3.05679, 0, 0.520315, 0, 
-3.04766, -1.41868, 0.898363, 0, 0.836909, 0, 
1.21909, -0.278021, 1.99241, 0, 0.417667, 0, 
1.58154, 3.08839, 1.22949, 0, 0.623609, 0, 
-2.11692, 2.53402, 1.77809, 0, 0.997343, 0, 
0.276603, -0.692838, -1.78552, 0, 0.708616, 0, 
1.98506, -0.804815, 1.16931, 0, 0.648135, 0, 
-2.79427, -2.69778, -2.13456, 0, 0.979011, 0, 
-0.336216, -2.19716, -1.34496, 0, 1.06695, 0, 
3.05918, 0.266364, -3.13118, 0, 1.08495, 0, 
1.12678, 0.227871, -2.91799, 0, 0.498006, 0, 
-2.35033, 0.332143, 2.85275, 0, 0.68554, 0, 
